season_year,iso_week,defense_team,opponent_team,position,points_allowed
2024,43,NE,NYJ,RB,18.1
2024,43,NE,NYJ,WR/TE,39.8
2024,43,NO,LAC,QB,24.06
2024,43,NO,LAC,RB,14.399999999999999
2024,43,NO,LAC,WR/TE,38.800000000000004
2024,43,NYJ,NE,QB,18.2
2024,43,NYJ,NE,RB,19.1
2024,43,NYJ,NE,WR/TE,13.8
2024,43,PHI,CIN,QB,12.9
2024,43,PHI,CIN,RB,13.2
2024,43,PHI,CIN,WR/TE,24.5
2024,43,SEA,BUF,QB,19.52
2024,43,SEA,BUF,RB,28.2
2024,43,SEA,BUF,WR/TE,38.6
2024,43,SF,DAL,QB,13.7
2024,43,SF,DAL,RB,12.0
2024,43,SF,DAL,WR/TE,36.2
2024,43,TB,ATL,QB,28.64
2024,43,TB,ATL,RB,38.9
2024,43,TB,ATL,WR/TE,43.0
2024,43,TB,BAL,QB,34.64
2024,43,TB,BAL,RB,24.3
2024,43,TB,BAL,WR/TE,63.900000000000006
2024,43,TEN,DET,QB,15.78
2024,43,TEN,DET,RB,33.52
2024,43,TEN,DET,WR/TE,32.4
2024,43,WAS,CHI,QB,13.24
2024,43,WAS,CHI,RB,25.5
2024,43,WAS,CHI,WR/TE,16.5
2024,44,ARI,CHI,QB,16.08
2024,44,ARI,CHI,RB,10.299999999999999
2024,44,ARI,CHI,WR/TE,21.1
2024,44,ATL,DAL,QB,20.92
2024,44,ATL,DAL,RB,17.5
2024,44,ATL,DAL,WR/TE,32.2
2024,44,BAL,DEN,QB,24.82
2024,44,BAL,DEN,RB,13.8
2024,44,BAL,DEN,WR/TE,29.28
2024,44,BUF,MIA,QB,18.46
2024,44,BUF,MIA,RB,40.7
2024,44,BUF,MIA,WR/TE,23.3
2024,44,CAR,NO,QB,17.439999999999998
2024,44,CAR,NO,RB,37.9
2024,44,CAR,NO,WR/TE,29.099999999999998
2024,44,CHI,ARI,QB,4.66
2024,44,CHI,ARI,RB,37.9
2024,44,CHI,ARI,WR/TE,14.3
2024,44,CIN,LV,QB,8.120000000000001
2024,44,CIN,LV,RB,13.2
2024,44,CIN,LV,WR/TE,24.4
2024,44,CLE,LAC,QB,19.16
2024,44,CLE,LAC,RB,21.9
2024,44,CLE,LAC,WR/TE,38.9
2024,44,DAL,ATL,QB,17.7
2024,44,DAL,ATL,RB,37.4
2024,44,DAL,ATL,WR/TE,34.800000000000004
2024,44,DEN,BAL,QB,24.12
2024,44,DEN,BAL,RB,25.3
2024,44,DEN,BAL,WR/TE,52.4
2024,44,DET,GB,QB,8.92
2024,44,DET,GB,RB,23.8
2024,44,DET,GB,WR/TE,23.3
2024,44,GB,DET,QB,9.6
2024,44,GB,DET,RB,23.2
2024,44,GB,DET,WR/TE,15.9
2024,44,HOU,NYJ,QB,16.2
2024,44,HOU,NYJ,RB,10.5
2024,44,HOU,NYJ,WR/TE,45.1
2024,44,IND,MIN,QB,19.0
2024,44,IND,MIN,RB,18.799999999999997
2024,44,IND,MIN,WR/TE,63.06
2024,44,JAX,PHI,QB,35.9
2024,44,JAX,PHI,RB,30.9
2024,44,JAX,PHI,WR/TE,25.1
2024,44,LA,SEA,QB,22.12
2024,44,LA,SEA,RB,14.0
2024,44,LA,SEA,WR/TE,49.4
2024,44,LAC,CLE,QB,5.22
2024,44,LAC,CLE,RB,5.2
2024,44,LAC,CLE,WR/TE,22.0
2024,44,LV,CIN,QB,29.04
2024,44,LV,CIN,RB,21.7
2024,44,LV,CIN,WR/TE,45.4
2024,44,MIA,BUF,QB,20.1
2024,44,MIA,BUF,RB,21.9
2024,44,MIA,BUF,WR/TE,28.3
2024,44,MIN,IND,QB,3.06
2024,44,MIN,IND,RB,13.100000000000001
2024,44,MIN,IND,WR/TE,17.6
2024,44,NE,TEN,QB,17.7
2024,44,NE,TEN,RB,18.4
2024,44,NE,TEN,WR/TE,33.2
2024,44,NO,CAR,QB,29.14
2024,44,NO,CAR,RB,36.800000000000004
2024,44,NO,CAR,WR/TE,26.0
2024,44,NYG,PIT,QB,13.82
2024,44,NYG,PIT,RB,32.1
2024,44,NYG,PIT,WR/TE,30.8
2024,44,NYG,WAS,QB,24.060000000000002
2024,44,NYG,WAS,RB,22.1
2024,44,NYG,WAS,WR/TE,29.4
2024,44,NYJ,HOU,QB,11.54
2024,44,NYJ,HOU,RB,22.700000000000003
2024,44,NYJ,HOU,WR/TE,19.0
2024,44,PHI,JAX,QB,15.56
2024,44,PHI,JAX,RB,6.800000000000001
2024,44,PHI,JAX,WR/TE,17.5
2024,44,PIT,NYG,QB,6.7
2024,44,PIT,NYG,RB,24.900000000000002
2024,44,PIT,NYG,WR/TE,28.3
2024,44,SEA,LA,QB,17.92
2024,44,SEA,LA,RB,7.5
2024,44,SEA,LA,WR/TE,43.0
2024,44,TEN,NE,QB,16.14
2024,44,TEN,NE,RB,18.2
2024,44,TEN,NE,WR/TE,16.9
2024,44,WAS,NYG,QB,24.28
2024,44,WAS,NYG,RB,10.2
2024,44,WAS,NYG,WR/TE,41.1
2024,45,ARI,NYJ,QB,7.4399999999999995
2024,45,ARI,NYJ,RB,12.9
2024,45,ARI,NYJ,WR/TE,13.2
